GEOID,year,pop,foreign,ALAND,msaid,density
01073005907,2012,156.0,16.0,2171500,13820,71.83974211374625
01073005907,2013,179.0,26.0,2171500,13820,82.43149896384988
01073005907,2014,197.0,26.0,2171500,13820,90.72069997697444
01073005907,2015,235.0,28.0,2171500,13820,108.2201243380152
01073005908,2010,276.0,181.0,2938829,13820,93.91495728400666
01073005908,2011,263,175,2938829,13820,89.4914266872962
01073005908,2012,249.0,191.0,2938829,13820,84.7276245062234
01073005908,2013,240.0,207.0,2938829,13820,81.66518024696231
01073005908,2014,240.0,210.0,2938829,13820,81.66518024696231
01073005908,2015,245.0,212.0,2938829,13820,83.36653816877403
01073005909,2010,139.0,0.0,4495287,13820,30.92127376961693
01073005909,2011,136,0,4495287,13820,30.25390814868995
01073005909,2012,182.0,0.0,4495287,13820,40.48684766957037
01073005909,2013,192.0,0.0,4495287,13820,42.711399739326986
01073005909,2014,218.0,0.0,4495287,13820,48.49523512069418
01073005909,2015,261.0,5.0,4495287,13820,58.060809020647625
01073005910,2010,276.0,21.0,7282139,13820,37.900951904378644
01073005910,2011,270,16,7282139,13820,37.07701816732693
01073005910,2012,305.0,13.0,7282139,13820,41.88329830012857
01073005910,2013,326.0,0.0,7282139,13820,44.76706637980956
01073005910,2014,352.0,24.0,7282139,13820,48.33744590703363
01073005910,2015,404.0,59.0,7282139,13820,55.47820496148179
01073010001,2010,290.0,42.0,11095722,13820,26.136199158558586
01073010001,2011,316,63,11095722,13820,28.47944460036039
01073010001,2012,281.0,67.0,11095722,13820,25.325075736396425
01073010001,2013,256.0,67.0,11095722,13820,23.071955119279306
01073010001,2014,244.0,84.0,11095722,13820,21.990457223063085
01073010001,2015,241.0,49.0,11095722,13820,21.720082749009034
01073010002,2010,259.0,14.0,8916328,13820,29.047832246637856
01073010002,2011,257,38,8916328,13820,28.82352466172173
01073010002,2012,283.0,96.0,8916328,13820,31.73952326563132
01073010002,2013,325.0,102.0,8916328,13820,36.44998254886989
01073010002,2014,382.0,123.0,8916328,13820,42.84274871897938
01073010002,2015,415.0,137.0,8916328,13820,46.5438238700954
01073010100,2010,143.0,0.0,2409901,13820,59.33853714322704
01073010100,2011,187,0,2409901,13820,77.5965485719123
01073010100,2012,189.0,0.0,2409901,13820,78.42645818230707
01073010100,2013,198.0,0.0,2409901,13820,82.1610514290836
01073010100,2014,193.0,0.0,2409901,13820,80.08627740309664
01073010100,2015,189.0,0.0,2409901,13820,78.42645818230707
01073010200,2010,204.0,50.0,3670839,13820,55.57312647054257
01073010200,2011,237,43,3670839,13820,64.5628969290127
01073010200,2012,249.0,36.0,3670839,13820,67.83190436845636
01073010200,2013,238.0,92.0,3670839,13820,64.83531421563299
01073010200,2014,235.0,90.0,3670839,13820,64.01806235577207
01073010200,2015,220.0,103.0,3670839,13820,59.93180305646747
01073010301,2010,154.0,103.0,2076635,13820,74.15843419763223
01073010301,2011,163,71,2076635,13820,78.49236866372762
01073010301,2012,174.0,78.0,2076635,13820,83.7893996778442
01073010301,2013,167.0,72.0,2076635,13820,80.41856175977001
01073010301,2014,193.0,84.0,2076635,13820,92.93881688404558
01073010301,2015,195.0,11.0,2076635,13820,93.90191343206678
01073010302,2010,308.0,65.0,5262181,13820,58.53086391365102
01073010302,2011,324,65,5262181,13820,61.57142827280171
01073010302,2012,319.0,63.0,5262181,13820,60.62125191056712
01073010302,2013,342.0,75.0,5262181,13820,64.99206317684626
01073010302,2014,313.0,15.0,5262181,13820,59.48104027588561
01073010302,2015,297.0,14.0,5262181,13820,56.440475916734904
01073010401,2010,246.0,89.0,3977064,13820,61.85467470475708
01073010401,2011,234,50,3977064,13820,58.83737349964697
01073010401,2012,209.0,88.0,3977064,13820,52.55132932233427
01073010401,2013,208.0,109.0,3977064,13820,52.29988755524175
01073010401,2014,232.0,26.0,3977064,13820,58.33448996546196
01073010401,2015,263.0,157.0,3977064,13820,66.12918474532971
01073010402,2010,145.0,45.0,2410933,13820,60.142691646760824
01073010402,2011,157,52,2410933,13820,65.12001785201
01073010402,2012,174.0,92.0,2410933,13820,72.17122997611298
01073010402,2013,193.0,64.0,2410933,13820,80.0519964677575
01073010402,2014,227.0,75.0,2410933,13820,94.15442071596348
01073010402,2015,240.0,57.0,2410933,13820,99.54652410498342
01073010500,2010,174.0,25.0,3502274,13820,49.68200660485159
01073010500,2011,189,41,3502274,13820,53.96493820871811
01073010500,2012,182.0,38.0,3502274,13820,51.9662367935804
01073010500,2013,178.0,45.0,3502274,13820,50.82412169921599
01073010500,2014,187.0,21.0,3502274,13820,53.3938806615359
01073010500,2015,198.0,17.0,3502274,13820,56.53469717103802
01073010602,2010,338.0,33.0,5945649,13820,56.848293600917245
01073010602,2011,396,23,5945649,13820,66.60332623066043
01073010602,2012,365.0,63.0,5945649,13820,61.38942948028046
01073010602,2013,363.0,49.0,5945649,13820,61.05304904477207
01073010602,2014,362.0,50.0,5945649,13820,60.88485882701787
01073010602,2015,326.0,54.0,5945649,13820,54.83001098786693
01073010603,2010,164.0,0.0,1749166,13820,93.75896855987368
01073010603,2011,176,0,1749166,13820,100.61938089352297
01073010603,2012,214.0,0.0,1749166,13820,122.34401995007906
01073010603,2013,231.0,7.0,1749166,13820,132.0629374227489
01073010603,2014,267.0,9.0,1749166,13820,152.64417442369677
01073010603,2015,285.0,9.0,1749166,13820,162.93479292417072
01073010701,2010,148.0,640.0,960026,13820,154.1624914325237
01073010701,2011,136,636,960026,13820,141.66282996502179
01073010701,2012,138.0,332.0,960026,13820,143.74610687627208
01073010701,2013,163.0,291.0,960026,13820,169.78706826690112
01073010701,2014,189.0,177.0,960026,13820,196.86966811315526
01073010701,2015,208.0,185.0,960026,13820,216.6607987700333
01073010702,2010,259.0,100.0,3153843,13820,82.12203334154553
01073010702,2011,236,66,3153843,13820,74.82934312202605
01073010702,2012,245.0,91.0,3153843,13820,77.6830045122728
01073010702,2013,257.0,64.0,3153843,13820,81.48788636593514
01073010702,2014,278.0,34.0,3153843,13820,88.14642960984425
01073010702,2015,268.0,160.0,3153843,13820,84.9756947317923
01073010703,2010,202.0,80.0,2016525,13820,100.17232615514312
01073010703,2011,234,113,2016525,13820,116.04120950645293
01073010703,2012,263.0,133.0,2016525,13820,130.42238504357744
01073010703,2013,297.0,143.0,2016525,13820,147.2830736043441
01073010703,2014,337.0,99.0,2016525,13820,167.11917779348136
01073010703,2015,359.0,82.0,2016525,13820,178.02903509750683
01073010704,2010,366.0,566.0,3294967,13820,111.07850245541154
01073010704,2011,509,626,3294967,13820,154.47802663881004
01073010704,2012,528.0,397.0,3294967,13820,160.244396984856
01073010704,2013,511.0,399.0,3294967,13820,155.0850129910254
01073010704,2014,512.0,326.0,3294967,13820,155.3885061671331
01073010704,2015,546.0,348.0,3294967,13820,165.70727415479425
01073010705,2010,297.0,176.0,2150206,13820,138.12630045679344
01073010705,2011,310,200,2150206,13820,144.17223280002008
01073010705,2012,336.0,142.0,2150206,13820,156.2640974864734
01073010705,2013,330.0,114.0,2150206,13820,153.47366717421494
01073010705,2014,345.0,117.0,2150206,13820,160.44974295486108
01073010705,2015,346.0,143.0,2150206,13820,160.91481467357082
01073010706,2010,262.0,413.0,7462744,13820,35.10772981091138
01073010706,2011,278,154,7462744,13820,37.25171331081436
01073010706,2012,282.0,164.0,7462744,13820,37.787709185790106
01073010706,2013,278.0,246.0,7462744,13820,37.25171331081436
01073010706,2014,255.0,354.0,7462744,13820,34.16973702970382
01073010706,2015,259.0,517.0,7462744,13820,34.705732904679564
01073010801,2010,378.0,165.0,5020099,13820,75.29731983373237
01073010801,2011,353,117,5020099,13820,70.31733836324742
01073010801,2012,359.0,88.0,5020099,13820,71.5125339161638
01073010801,2013,320.0,106.0,5020099,13820,63.74376282220729
01073010801,2014,341.0,136.0,5020099,13820,67.92694725741465
01073010801,2015,361.0,140.0,5020099,13820,71.9109324338026
01073010802,2010,303.0,66.0,5588492,13820,54.218562002057084
01073010802,2011,319,65,5588492,13820,57.08158837840334
01073010802,2012,332.0,27.0,5588492,13820,59.40779730918466
01073010802,2013,318.0,23.0,5588492,13820,56.902649229881696
01073010802,2014,325.0,24.0,5588492,13820,58.155223269533174
01073010802,2015,339.0,19.0,5588492,13820,60.660371348836144
01073010803,2010,345.0,256.0,8571596,13820,40.24921379869046
01073010803,2011,365,284,8571596,13820,42.58250155513629
01073010803,2012,347.0,245.0,8571596,13820,40.48254257433505
01073010803,2013,332.0,270.0,8571596,13820,38.73257675700068
01073010803,2014,307.0,223.0,8571596,13820,35.815967061443395
01073010803,2015,307.0,252.0,8571596,13820,35.815967061443395
01073010804,2010,270.0,262.0,7014292,13820,38.49283719582817
01073010804,2011,267,184,7014292,13820,38.06513900476342
01073010804,2012,267.0,181.0,7014292,13820,38.06513900476342
01073010804,2013,260.0,155.0,7014292,13820,37.06717655894565
01073010804,2014,275.0,169.0,7014292,13820,39.20566751426944
01073010804,2015,278.0,121.0,7014292,13820,39.6333657053342
01073010805,2010,459.0,290.0,20753204,13820,22.117066839414292
01073010805,2011,454,395,20753204,13820,21.87614018539017
01073010805,2012,453.0,413.0,20753204,13820,21.827954854585347
01073010805,2013,469.0,369.0,20753204,13820,22.59892014746253
01073010805,2014,475.0,198.0,20753204,13820,22.888032132291475
01073010805,2015,486.0,205.0,20753204,13820,23.418070771144542
01073010900,2010,265.0,220.0,5539257,13820,47.84035115178805
01073010900,2011,263,207,5539257,13820,47.47929189781229
01073010900,2012,280.0,257.0,5539257,13820,50.54829555660624
01073010900,2013,292.0,240.0,5539257,13820,52.71465108046079
01073010900,2014,301.0,303.0,5539257,13820,54.33941772335171
01073010900,2015,308.0,306.0,5539257,13820,55.603125112266866
01073011001,2010,322.0,447.0,18767359,13820,17.157448738525222
01073011001,2011,344,408,18767359,13820,18.32969678898347
01073011001,2012,379.0,392.0,18767359,13820,20.19463686925795
01073011001,2013,390.0,397.0,18767359,13820,20.780760894487074
01073011001,2014,379.0,309.0,18767359,13820,20.19463686925795
01073011001,2015,369.0,341.0,18767359,13820,19.661796846322382
01073011002,2010,74.0,0.0,12786475,13820,5.787365165145202
01073011002,2011,86,0,12786475,13820,6.725856813547127
01073011002,2012,138.0,18.0,12786475,13820,10.792653956622134
01073011002,2013,195.0,37.0,12786475,13820,15.250489286531275
01073011002,2014,231.0,33.0,12786475,13820,18.065964231737052
01073011002,2015,266.0,36.0,12786475,13820,20.803231539576
01073011104,2010,434.0,180.0,13810373,13820,31.425653745919824
01073011104,2011,427,178,13810373,13820,30.91878836292112
01073011104,2012,416.0,174.0,13810373,13820,30.122285618208863
01073011104,2013,398.0,16.0,13810373,13820,28.818917490497903
01073011104,2014,370.0,26.0,13810373,13820,26.791455958503075
01073011104,2015,382.0,77.0,13810373,13820,27.660368043643718
01073011107,2010,702.0,210.0,60632341,13820,11.57797948128046
01073011107,2011,689,230,60632341,13820,11.363572453849342
01073011107,2012,659.0,221.0,60632341,13820,10.868787005931374
01073011107,2013,600.0,202.0,60632341,13820,9.895708958359368
01073011107,2014,574.0,170.0,60632341,13820,9.466894903497128
01073011107,2015,586.0,127.0,60632341,13820,9.664809082664316
01073011108,2010,295.0,16.0,9165190,13820,32.18700321542707
01073011108,2011,289,96,9165190,13820,31.53235230257092
01073011108,2012,299.0,221.0,9165190,13820,32.62343715733116
01073011108,2013,316.0,154.0,9165190,13820,34.47828141042357
01073011108,2014,335.0,111.0,9165190,13820,36.55134263446803
01073011108,2015,334.0,200.0,9165190,13820,36.442234148992
01073011109,2010,259.0,85.0,17073582,13820,15.16963458517375
01073011109,2011,241,78,17073582,13820,14.115374266513026
01073011109,2012,248.0,68.0,17073582,13820,14.52536439043664
01073011109,2013,256.0,12.0,17073582,13820,14.993924532063629
01073011109,2014,279.0,11.0,17073582,13820,16.34103493924122
01073011109,2015,304.0,12.0,17073582,13820,17.80528538182556
01073011110,2010,327.0,26.0,40236897,13820,8.12686922652112
01073011110,2011,289,25,40236897,13820,7.182462405090532
01073011110,2012,294.0,62.0,40236897,13820,7.306726460541925
01073011110,2013,302.0,50.0,40236897,13820,7.505548949264154
01073011110,2014,280.0,59.0,40236897,13820,6.958787105278024
01073011110,2015,287.0,51.0,40236897,13820,7.132756782909974
01073011111,2010,601.0,142.0,56723387,13820,10.595277041549018
01073011111,2011,551,92,56723387,13820,9.713806405812825
01073011111,2012,495.0,98.0,56723387,13820,8.726559293788291
01073011111,2013,476.0,227.0,56723387,13820,8.39160045220854
01073011111,2014,398.0,147.0,56723387,13820,7.016506260460081
01073011111,2015,376.0,323.0,56723387,13820,6.6286591807361575
01073011205,2010,148.0,25.0,9555033,13820,15.48921913718142
01073011205,2011,181,39,9555033,13820,18.94289637722863
01073011205,2012,197.0,0.0,9555033,13820,20.617406554221215
01073011205,2013,231.0,0.0,9555033,13820,24.175740680330463
01073011205,2014,275.0,9.0,9555033,13820,28.780643667060072
01073011205,2015,276.0,24.0,9555033,13820,28.88530055312211
01073011206,2010,370.0,53.0,53207820,13820,6.953865052167144
01073011206,2011,367,10,53207820,13820,6.897482362554977
01073011206,2012,344.0,13.0,53207820,13820,6.465215075528372
01073011206,2013,311.0,0.0,53207820,13820,5.845005489794546
01073011206,2014,292.0,0.0,53207820,13820,5.4879151222508264
01073011206,2015,264.0,0.0,53207820,13820,4.961676685870611
01073011207,2010,363.0,49.0,5417103,13820,67.00998670322495
01073011207,2011,387,53,5417103,13820,71.44039904723982
01073011207,2012,384.0,48.0,5417103,13820,70.88659750423797
01073011207,2013,373.0,49.0,5417103,13820,68.85599184656448
01073011207,2014,391.0,60.0,5417103,13820,72.17880110457563
01073011207,2015,400.0,171.0,5417103,13820,73.84020573358121
01073011208,2010,310.0,37.0,7511057,13820,41.27248668196766
01073011208,2011,302,66,7511057,13820,40.20739025146528
01073011208,2012,286.0,78.0,7511057,13820,38.07719739046049
01073011208,2013,286.0,116.0,7511057,13820,38.07719739046049
01073011208,2014,318.0,93.0,7511057,13820,42.33758311247006
01073011208,2015,332.0,92.0,7511057,13820,44.20150186584924
01073011209,2010,199.0,0.0,4209291,13820,47.27637029609024
01073011209,2011,209,0,4209291,13820,49.65206729589378
01073011209,2012,206.0,0.0,4209291,13820,48.939358195952714
01073011209,2013,201.0,0.0,4209291,13820,47.751509696050945
01073011209,2014,214.0,70.0,4209291,13820,50.83991579579554
01073011209,2015,220.0,73.0,4209291,13820,52.26533399567765
01073011210,2010,240.0,222.0,9005316,13820,26.650924853719737
01073011210,2011,244,214,9005316,13820,27.095106934615064
01073011210,2012,241.0,185.0,9005316,13820,26.76197037394357
01073011210,2013,238.0,133.0,9005316,13820,26.42883381327207
01073011210,2014,238.0,183.0,9005316,13820,26.42883381327207
01073011210,2015,255.0,171.0,9005316,13820,28.316607657077217
01073011301,2010,255.0,15.0,62639684,13820,4.070901762531241
01073011301,2011,241,15,62639684,13820,3.8474012736079577
01073011301,2012,231.0,12.0,62639684,13820,3.6877580672341836
01073011301,2013,239.0,91.0,62639684,13820,3.8154726323332024
01073011301,2014,266.0,69.0,62639684,13820,4.246509289542393
01073011301,2015,280.0,134.0,62639684,13820,4.470009778465677
01073011302,2010,1150.0,64.0,51374540,13820,22.38462865068962
01073011302,2011,1140,51,51374540,13820,22.189979705901017
01073011302,2012,1119.0,55.0,51374540,13820,21.781216921844944
01073011302,2013,1096.0,46.0,51374540,13820,21.333524348831155
01073011302,2014,1053.0,28.0,51374540,13820,20.49653388624015
01073011302,2015,1040.0,15.0,51374540,13820,20.243490258014962
01073011400,2010,433.0,0.0,113227670,13820,3.824153583660248
01073011400,2011,415,16,113227670,13820,3.665181841152432
01073011400,2012,372.0,110.0,113227670,13820,3.2854160118282043
01073011400,2013,355.0,142.0,113227670,13820,3.1352760327930445
01073011400,2014,344.0,132.0,113227670,13820,3.038126634593823
01073011400,2015,328.0,127.0,113227670,13820,2.89681841903132
01073011500,2010,372.0,0.0,91988016,13820,4.044005036482144
01073011500,2011,353,0,91988016,13820,3.83745639214569
01073011500,2012,333.0,0.0,91988016,13820,3.6200367665283704
01073011500,2013,325.0,0.0,91988016,13820,3.5330689162814424
01073011500,2014,332.0,0.0,91988016,13820,3.6091657852475043
01073011500,2015,307.0,0.0,91988016,13820,3.3373912532258547
01073011600,2010,465.0,46.0,105771175,13820,4.396282824692077
01073011600,2011,463,66,105771175,13820,4.377374081360068
01073011600,2012,504.0,62.0,105771175,13820,4.765003319666252
01073011600,2013,484.0,75.0,105771175,13820,4.575915886346162
01073011600,2014,477.0,47.0,105771175,13820,4.5097352846841305
01073011600,2015,458.0,24.0,105771175,13820,4.330102223030045
01073011703,2010,564.0,80.0,30515741,13820,18.482264612220952
01073011703,2011,569,125,30515741,13820,18.64611447580447
01073011703,2012,558.0,102.0,30515741,13820,18.28564477592073
01073011703,2013,552.0,137.0,30515741,13820,18.089024939620508
01073011703,2014,514.0,197.0,30515741,13820,16.84376597638576
01073011703,2015,496.0,168.0,30515741,13820,16.253906467485095
01073011704,2010,325.0,50.0,66974062,13820,4.852624886332861
01073011704,2011,338,19,66974062,13820,5.046729881786176
01073011704,2012,339.0,34.0,66974062,13820,5.061661035282584
01073011704,2013,337.0,35.0,66974062,13820,5.0317987282897665
01073011704,2014,343.0,30.0,66974062,13820,5.12138564926822
01073011704,2015,364.0,23.0,66974062,13820,5.434939872692804
01073011705,2010,413.0,346.0,40126664,13820,10.292408060635193
01073011705,2011,445,295,40126664,13820,11.089882777197726
